code,name,group,city,state,region,stateCode
AR03304,Metro Gifts,Corporate,Chennai,Tamil Nadu,Southern,TN
AR03305,Vardhaman Stampings Pvt. Ltd.,Corporate,Ahmedabad,Gujarat,Western,GJ
AR03281,Dhani Healthcare Limited,Online B2C,Mumbai,Maharashtra,Western,MH
AR00263,Minura Group,Corporate,Delhi,Delhi,Northern,DL
AR00413,Vishesh Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR00593,Man Source,Corporate,Delhi,Delhi,Northern,DL
AR00743,Sports Apparel Company,Corporate,Chennai,Tamil Nadu,Southern,TN
AR00814,Krishna Novelties,Corporate,Delhi,Delhi,Northern,DL
AR00853,Corp One Promotional Clothing &Accessories Pvt Ltd,Corporate,Pune,Maharashtra,Western,MH
AR01347,New India Trading CO,Corporate,Mumbai,Maharashtra,Western,MH
AR01660,Minda Industries Ltd,Corporate,Delhi,Delhi,Northern,DL
AR01851,ELAN TRADING,Corporate,Delhi,Delhi,Northern,DL
AR02378,IYA International,Corporate,Gurgaon,Haryana,Northern,HR
AR02588,Godfrey Phillips India Ltd.,Corporate,Delhi,Delhi,Northern,DL
AR02622,Epice Gifts Collection,Corporate,Delhi,Delhi,Northern,DL
AR02854,Bharat Sales,Distributo,Barmer,Rajasthan,Northern,RJ
AR03248,Active Sms Hub,Distributo,Nagaon,Assam,Northeastern,AS
AR03266,Alt Systems,Reward,Noida,Uttar Pradesh,Northern,UP
AR03280,P.R.Mani Electronics Private Limited,Distributo,Tiruvannamalai,Tamil Nadu,Southern,TN
AR03285,Sai Enterprises,Distributo,Jhajjar,Haryana,Northern,HR
AR03299,DB Giftings,Corporate,Mumbai,Maharashtra,Western,MH
AR03301,Attraction Gallery,Distributo,saharanpur,Uttar Pradesh,Northern,UP
AR03302,Sterne India Private Limited,Online B2C,Delhi,Delhi,Northern,DL
AR03306,Art Hill Imprints,Corporate,Gurgaon,Haryana,Northern,HR
AR03308,Ashish Sales,Distributo,Surguja,Chhattisgarh,Central,CG
AR03309,E- Gravity Creative Solutions Private Limited,Corporate,Mumbai,Maharashtra,Western,MH
AR03310,Bhardwaj Enterprises,Distributo,Alwar,Rajasthan,Northern,RJ
AR03311,Ecs Solutions,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03312,First Choice Computers,Distributo,Nashik,Maharashtra,Western,MH
AR03313,Global Sourcing,Corporate,Gurgaon,Haryana,Northern,HR
AR03314,Berger Paints India Limited,Corporate,Delhi,Delhi,Northern,DL
AR03315,Mojo Leisure and Travel  LLP,Corporate,Bangalore,Karnataka,Southern,KA
AR03316,Shinhan Bank,Corporate,Mumbai,Maharashtra,Western,MH
AR03317,Clarisights LLP,Corporate,Bangalore,Karnataka,Southern,KA
AR03318,Global Agencies,Corporate,Bangalore,Karnataka,Southern,KA
AR03319,Kewalson,Corporate,Chandigarh,Chandigarh,Northern,CH
AR03320,Netway Internet Private Limited,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03321,Shanvika Enterprises,Corporate,Hyderabad,Telangana,Southern,TS
AR03322,R.R. Enterprises,Distributo,Jaipur,Rajasthan,Northern,RJ
AR03323,Eagle Network Supply Pvt Ltd,Corporate,Delhi,Delhi,Northern,DL
AR03324,Micronix Info Solutions Limited,Corporate,Delhi,Delhi,Northern,DL
AR03325,Ankit Industries,Corporate,Ahmedabad,Gujarat,Western,GJ
AR03326,Prodo Technologies Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR03328,GP Sales,Distributo,Sangli,Maharashtra,Western,MH
AR03329,Ganesh Seth Telecom,Distributo,Krishnanagar,West Bengal,Eastern,WB
AR03330,Bracket,Other,Delhi,Delhi,Northern,DL
AR03331,Yash Marketing,Distributo,Ahmednagar,Maharashtra,Western,MH
AR03332,Digital India,Distributo,Nalbari,Assam,Northeastern,AS
AR03333,Skymark Promoprints,Corporate,Gurgaon,Haryana,Northern,HR
AR03334,Narsingh Trading Co,Distributo,Shimla,Himachal Pradesh,Northern,HP
AR03335,Sarpanch Bagh Private Limited,Corporate,Noida,Uttar Pradesh,Northern,UP
AR03336,Alphabetics Business Machines Pvt Ltd,Corporate,Nashik,Maharashtra,Western,MH
AR03338,Innovative Corporate Solutions,Corporate,Delhi,Delhi,Northern,DL
AR03339,Brishaa Computors,Distributo,Roorkee,Uttarakhand,Northern,UK
AR03340,HEG Limited,Other,Noida,Uttar Pradesh,Northern,UP
AR03341,CPR Distributors Private Limited,Distributo,Indore,Madhya Pradesh,Central,MP
AR03342,Top Corner,Corporate,Mumbai,Maharashtra,Western,MH
AR03343,Vimal Organics Ltd,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03344,India Medtronic Private Limited,Corporate,Gurgaon,Haryana,Northern,HR
AR03346,Parcit Autocrazy Private Limited,Online B2B,Gurgaon,Haryana,Northern,HR
AR03348,Nineroot Technologies Private Limited,Corporate,Gurgaon,Haryana,Northern,HR
AR03349,Swiggy Appliances Private Limited,Corporate,Mumbai,Maharashtra,Western,MH
AR03357,Trell Experiences Private Limited,Online B2C,Bangalore,Karnataka,Southern,KA
AR03381,Usha International Limited,Corporate,Ernakulam,Kerala,Southern,KL
AR00344,Seamless Corporate Gifts (OPC) Pvt. Ltd.,Corporate,Delhi,Delhi,Northern,DL
AR03390,Arya Ventures,Corporate,Mumbai,Maharashtra,Western,MH
AR03371,GX India Private Limited,Corporate,Gurgaon,Haryana,Northern,HR
AR03378,VIJAY SALES (INDIA)PRIVATE LIMITED,LFR,Mumbai,Maharashtra,Western,MH
AR03363,Portronics Website COD,Website,Delhi,Delhi,Northern,DL
AR03368,Rajeev Enterprises,Distributo,Delhi,Delhi,Northern,DL
AR03384,Fyaara International,Corporate,Delhi,Delhi,Northern,DL
AR03345,Iskcon Lok- Archives,Corporate,Noida,Uttar Pradesh,Northern,UP
AR03374,ROCKET SALES CORPORATION,Corporate,Mumbai,Maharashtra,Western,MH
AR03382,i3R Global,Corporate,Delhi,Delhi,Northern,DL
AR03354,Physicians Interactive India Pvt Ltd,Corporate,Mumbai,Maharashtra,Western,MH
AR03367,Linkwise Tie Up Company,Distributo,Kolkata,West Bengal,Eastern,WB
AR03388,Aeonx Digital Solutions Private Limited,Corporate,Bhuj,Gujarat,Western,GJ
AR03383,Vijay Laxmi Enterprises,Distributo,Mahabuagar,Telangana,Southern,TS
AR03373,SHREE VINAYAK DISTRIBUTION,Distributo,Mahendragarh,Haryana,Northern,HR
AR03353,RS Brother's Company,Distributo,Safidon,Haryana,Northern,HR
AR03337,Yamuna Computech,Distributo,Rajkot,Gujarat,Western,GJ
AR03387,Sai Enterprises,Distributo,PHAGWARA,Punjab,Northern,PB
AR03356,Vidhata Enterprises,Distributo,Udaipur,Rajasthan,Northern,RJ
AR03391,Tarun Agency,Distributo,Ganjam,Odisha,Eastern,OD
AR03375,BRUECKNER GROUP INDIA PRIVATE LIMITED,Corporate,Mumbai,Maharashtra,Western,MH
AR03372,Mahaveer Services,Distributo,Gurgaon,Haryana,Northern,HR
AR03394,NEW ALTEK SOLUTIONS,Distributo,Ganjam,Odisha,Eastern,OD
AR03347,Janhvi Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR03366,IPRO Digital,Distributo,Nellore,Andhra Pradesh,Southern,AP
AR03350,Veefin Solutions Private Limited,Other,Mumbai,Maharashtra,Western,MH
AR03355,D-Tech Solution Integrators Private Limited,Corporate,Bharuch,Gujarat,Western,GJ
AR01689,Goyam Infotech,Corporate,SECUNDERABAD,Telangana,Southern,TS
AR03351,Goodwyn Enterprises,Corporate,Bangalore,Karnataka,Southern,KA
AR03379,Urvashi Kapoor,Corporate,Gurgaon,Haryana,Northern,HR
AR03362,Customized Premium & Promotion,Corporate,Delhi,Delhi,Northern,DL
AR00827,Saraff Creations,Corporate,Delhi,Delhi,Northern,DL
AR03376,Online Ielts Education,Corporate,Jaipur,Rajasthan,Northern,RJ
AR03377,GAURAV ENGINEERING WORKS,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03399,SNAPMINT CREDIT ADVISORY PRIVATE LIMITED,Online B2C,Navi Mumbai,Maharashtra,Western,MH
AR00025,Adman Solutions,Corporate,Delhi,Delhi,Northern,DL
AR01840,MAGNUS GIFTS PRIVATE LIMITED,Corporate,Delhi,Delhi,Northern,DL
AR02185,India Forms Centre pvt ltd,Corporate,Kolkata,West Bengal,Eastern,WB
AR02614,Varinius Lifemedia,Corporate,Delhi,Delhi,Northern,DL
AR03369,Ashirwad Distributor,Distributo,Jaipur,Rajasthan,Northern,RJ
AR03386,Wizpro Consultech Pvt Ltd,Corporate,Pune,Maharashtra,Western,MH
AR03389,IGEN SOLUTIONS,Corporate,PATHANKOT,Punjab,Northern,PB
AR03395,KRISHNA TRADERS,Distributo,Yamunanagar,Haryana,Northern,HR
AR03396,CINCH,Corporate,Ludhiana,Punjab,Northern,PB
AR03397,Aadinath Iron Trader,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03398,Netcon Technologies India Pvt. Ltd,Corporate,Kochi,Kerala,Southern,KL
AR03400,Ideastormers Electronics India Pvt Ltd,Other,Bahadurgarh,Haryana,Northern,HR
AR03401,GL Group,Corporate,Jaipur,Rajasthan,Northern,RJ
AR03402,JMD ENTERPRISES,Distributo,Dehradun,Uttarakhand,Northern,UK
AR03404,TELEFI COMMUNICATION,Distributo,Chandrapur,Maharashtra,Western,MH
AR03405,RIDEZ MOBILE AND CAR ACCESSORIES,Distributo,Thiruvananthapuram,Kerala,Southern,KL
AR03406,Digital GK Marketing Agency,Reward,Jaipur,Rajasthan,Northern,RJ
AR03407,TECZON SOLUTIONS,Corporate,Delhi,Delhi,Northern,DL
AR03408,V.K AUDIO JUNCTION,Distributo,Bhatinda,Punjab,Northern,PB
AR03409,SynTecSys,Other,Delhi,Delhi,Northern,DL
AR03410,DIGI1 ELECTRONICS PRIVATE LIMITED,LFR,Mumbai,Maharashtra,Western,MH
AR03411,COMMUNICATION WORLD,Corporate,Nagpur,Maharashtra,Western,MH
AR03412,S.K. ELECTRONICS,Distributo,Haridwar,Uttarakhand,Northern,UK
AR03413,SHRI BALAJI TRADERS,Distributo,Dehradun,Uttarakhand,Northern,UK
AR03414,TANISHKA TRADING COMPANY,Distributo,Gurgaon,Haryana,Northern,HR
AR03415,J M D TELECOM,Distributo,Ganganagar,Rajasthan,Northern,RJ
AR03416,K.K.B. Traders,Distributo,Pondicherry,Puducherry,Southern,PY
AR03417,Vishal Enterprises,Distributo,Wardha,Maharashtra,Western,MH
AR03419,Parviom Technologies Private Limited,Online B2B,Gurgaon,Haryana,Northern,HR
AR03420,Nahata Datacom Global Corp,Corporate,Mumbai,Maharashtra,Western,MH
AR03421,Eventdex,Corporate,Kharghar,Maharashtra,Western,MH
AR03422,Hardtech Solutions India,Distributo,Solapur,Maharashtra,Western,MH
AR03423,Gifting Is Fun,Corporate,Delhi,Delhi,Northern,DL
AR03424,Dr. Reddys Laboratories Ltd,Corporate,Hyderabad,Telangana,Southern,TS
AR03425,Namo Mobile And Accessories,Distributo,Bhilwara,Rajasthan,Northern,RJ
AR03426,Barnwal Communication,Distributo,Bokaro,Jharkhand,Eastern,JH
AR03431,CHT India Private Limited,Corporate,Panvel,Maharashtra,Western,MH
AR00007,AA Trading,Corporate,Delhi,Delhi,Northern,DL
AR00541,Vaibhav Enterprises,Distributo,Jhansi,Uttar Pradesh,Northern,UP
AR00560,Guru Tegh International,Corporate,Delhi,Delhi,Northern,DL
AR01701,Shop101,Online B2C,Mumbai,Maharashtra,Western,MH
AR01815,Pinnacle Vision,Corporate,Delhi,Delhi,Northern,DL
AR02720,Bizpact Consulting Pvt Ltd,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03277,Leksha Group,Distributo,Anantapur,Andhra Pradesh,Southern,AP
AR03286,Ashana Enterprises Private Limited,Corporate,Gurgaon,Haryana,Northern,HR
AR03392,JAMES AND CO,Distributo,RAMANATHAPURAM,Tamil Nadu,Southern,TN
AR03393,JAMES RETAIL PRIVATE LIMITED,Distributo,RAMANATHAPURAM,Tamil Nadu,Southern,TN
AR03427,S A S Teleshop Private Limited,Distributo,Ludhiana,Punjab,Northern,PB
AR03428,Akio Mobiles,Distributo,Kochi,Kerala,Southern,KL
AR03430,Arihant Gold,Distributo,Dhule,Maharashtra,Western,MH
AR03432,Computer Gallery,Distributo,Mahabubnagar,Telangana,Southern,TS
AR03433,Sri Padmavathi Agencies Wanaparthy,Distributo,Wanaparthy,Telangana,Southern,TS
AR03434,Edison Digital Corporation,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03435,Mobi Care,Distributo,Kurukshetra,Haryana,Northern,HR
AR03436,The Creative Idea,Corporate,Delhi,Delhi,Northern,DL
AR03437,Sai Enterprises,Distributo,Muzaffarnagar,Uttar Pradesh,Northern,UP
AR03438,Mahavir Computer,Distributo,Mumbai,Maharashtra,Western,MH
AR03439,Agrawal Mobile Shop,Distributo,Mahendragarh,Haryana,Central,CG
AR03440,Stairway Enterprises,Corporate,Bangalore,Karnataka,Southern,KA
AR03442,Punjab Watch Co.,Distributo,Ferozepur,Punjab,Northern,PB
AR03445,H K Enterprises,Distributo,Bhusawal,Maharashtra,Western,MH
AR03446,Rahi Systems Private Limited,Corporate,Pune,Maharashtra,Western,MH
AR03447,Planet Telecom,Distributo,Shrirampur,Maharashtra,Western,MH
AR03448,5D Global Travel Solutions Private Limited,Corporate,Mumbai,Maharashtra,Western,MH
AR03449,Desilabel Works LLP,Corporate,Kanpur,Uttar Pradesh,Northern,UP
AR03450,Nirmal Enterprises,Corporate,Hyderabad,Telangana,Southern,TS
AR03451,Shijal Enterprises,Distributo,Sirsa,Haryana,Northern,HR
AR03452,Hunain Digital Corner,Distributo,Doda,Jammu and Kashmir,Northern,JK
AR03453,Shiba Agency,Distributo,Agartala,Tripura,Northeastern,TR
AR03454,Maruti Infosystem,Distributo,Kota,Rajasthan,Northern,RJ
AR03455,Vinay Marketing,Distributo,dahanu,Maharashtra,Western,MH
AR03456,Karan Enterprises,Distributo,Nagpur,Maharashtra,Western,MH
AR03457,Swackit Digital Private Limited,Corporate,Bangalore,Karnataka,Southern,KA
AR03458,Pioneer Machines & Automation Private  Limited,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03459,Cloudhunt Technologies Private Limited,Distributo,Kanyakumari,Tamil Nadu,Southern,TN
AR03460,High Life,Corporate,Gurgaon,Haryana,Northern,HR
AR03462,Giftt Hub,Corporate,Mumbai,Maharashtra,Western,MH
AR03463,Nextgen Technocrats,Corporate,Pune,Maharashtra,Western,MH
AR03465,Airvoice Connect Technologies LLP,Distributo,Ghaziabad,Uttar Pradesh,Northern,UP
AR03466,Next Gen. Computer,Distributo,Patna,Bihar,Eastern,BR
AR03467,Shree Ganpati Enterprises,Distributo,UNA,Himachal Pradesh,Northern,HP
AR03468,Apaar Electricals,Other,Delhi,Delhi,Northern,DL
AR03469,Anuratan Capital Services,Other,Delhi,Delhi,Northern,DL
AR03470,Venus Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR03471,Omniakart,Corporate,FARIDABAD,Haryana,Northern,HR
AR03472,Solar Energietechnik Limited,Corporate,Pune,Maharashtra,Western,MH
AR02229,3R Recycler Pvt Ltd.,Other,Gurgaon,Haryana,Northern,HR
AR03291,Stelcore Management Services LLC,Other,Bangalore,Karnataka,Southern,
AR00287,NS Concretes Pvt Ltd (Gurgaon),Corporate,Gurgaon,Haryana,Northern,HR
AR01711,AIMIL Pharmaceuticals (India) Ltd,Corporate,Delhi,Delhi,Northern,DL
AR03429,One Touch Telecom,Distributo,Kanhangad,Kerala,Southern,KL
AR03473,Goodwill Televentures,Distributo,Jodhpur,Rajasthan,Northern,RJ
AR03474,Pulse Pharmaceuticals Private Limted,Corporate,Hyderabad,Telangana,Southern,TS
AR03475,Baruah Computer Centre,Distributo,Dhemaji,Assam,Northeastern,AS
AR03476,KR Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR03479,JioMart,Online B2C,Mumbai,Maharashtra,Western,MH
AR03480,R G Cellulars Private Limited,Corporate,Kolkata,West Bengal,Eastern,WB
AR03481,Applied Electricals & Electronics,Other,Bikaner,Rajasthan,Northern,RJ
AR03482,Shop The World,Corporate,Mumbai,Maharashtra,Western,MH
AR03483,IB Monotaro Private Limited,Corporate,Mewat,Haryana,Northern,HR
AR03484,BI Worldwide India Private Limited,Online B2C,Bangalore,Karnataka,Southern,KA
AR03485,Outshiny India Private Limited,Corporate,Bangalore,Karnataka,Southern,KA
AR03486,KiranaKart Technologies Private Limited,Quick Commerce,Mumbai,Maharashtra,Western,MH
AR03487,Mittal Print N Pack,Corporate,Delhi,Delhi,Northern,DL
AR03488,Rahul Traders,Distributo,Nashik,Maharashtra,Western,MH
AR03489,The Techno Source,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03490,Fairdeal Electronics,Corporate,Delhi,Delhi,Northern,DL
AR03492,Gupta Telecom,Distributo,Gurdaspur,Punjab,Northern,PB
AR03493,Arms Peripherals,Corporate,Delhi,Delhi,Northern,DL
AR03494,J.S.Equipment,Corporate,Mumbai,Maharashtra,Western,MH
AR03496,K Mobile Store,Distributo,kasaragod,Kerala,Southern,KL
AR03497,Yuval Enterprises,Corporate,Pune,Maharashtra,Western,MH
AR03498,Bhagwati Mobile Gallery,Distributo,Shamli,Uttar Pradesh,Northern,UP
AR03499,Cotec Builders,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03500,Pooja Distributors,Distributo,Bhawanipatna,Odisha,Eastern,OD
AR03501,S.B Enterprises,Distributo,RAICHUR,Karnataka,Southern,KA
AR03502,Design Affair - A Unit Of Beli Ram Som Nath,Other,Delhi,Delhi,Northern,DL
AR03504,Posco Engineering And Construction India Pvt. Ltd.,Other,Gurgaon,Haryana,Northern,HR
AR03505,WGS BPO Services LLP,Corporate,Mumbai,Maharashtra,Western,MH
AR03507,Message Corporate Private Limited,Corporate,Jaipur,Rajasthan,Northern,RJ
AR03508,Swagitup India,Corporate,Aurangabad,Maharashtra,Western,MH
AR03509,Sangeeta Creation,Other,Jaipur,Rajasthan,Northern,RJ
AR03510,Bajaj Finance Limited,Online B2C,Delhi,Delhi,Northern,DL
AR03511,Alian Electronics Private Limited,Other,Anand,Gujarat,Western,GJ
AR03512,Nyle,Distributo,Kochi,Kerala,Southern,KL
AR03514,Institute For Research In Indian Wisdom,Corporate,Ghaziabad,Uttar Pradesh,Northern,UP
AR03516,Hashstudioz Technologies Private Limited,Other,Noida,Uttar Pradesh,Northern,UP
AR03520,Innvent,Corporate,Delhi,Delhi,Northern,DL
AR03522,MCM Beauty Academy,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03523,Great White Global Pvt. Ltd.,Corporate,Mumbai,Maharashtra,Western,MH
AR03524,Gifting Choice,Corporate,Pune,Maharashtra,Western,MH
AR03525,Whitec,Corporate,Kolkata,West Bengal,Eastern,WB
AR03526,Brandlink,Corporate,Kolkata,West Bengal,Eastern,WB
AR03527,Dhyan Ventures,Corporate,Bangalore,Karnataka,Southern,KA
AR03528,Kirti Sales,Distributo,Kolhapur,Maharashtra,Western,MH
AR03529,SPT Labtech India Private Ltd,Corporate,FARIDABAD,Haryana,Northern,HR
AR03530,Backbenchers Clothing,Corporate,Delhi,Delhi,Northern,DL
AR00058,B.D.Computronix & Systems,Corporate,Jaipur,Rajasthan,Northern,RJ
AR00130,Edge Pro,Corporate,Delhi,Delhi,Northern,DL
AR00404,Vandana,Corporate,Bangalore,Karnataka,Southern,KA
AR00608,Pinnacle Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR00684,Kanwal Industrial Corporation,Corporate,Noida,Uttar Pradesh,Northern,UP
AR00776,Shree Delhi Gujarati Samaj,Corporate,Delhi,Delhi,Northern,DL
AR00876,Crux Computronix Pvt. Limited,Corporate,Delhi,Delhi,Northern,DL
AR01690,Venus Gift Collection,Distributo,Madurai,Tamil Nadu,Southern,TN
AR01973,merchandise4events,Corporate,Delhi,Delhi,Northern,DL
AR02145,Desire Aircon,Other,Delhi,Delhi,Northern,DL
AR02302,Datalinkers,Other,Delhi,Delhi,Northern,DL
AR02394,Dharmi Kreation,Corporate,Mumbai,Maharashtra,Western,MH
AR02483,Novateur Electrical & Digital Systems Pvt Ltd,Corporate,Delhi,Delhi,Northern,DL
AR03506,Magic Eye Electronics,Distributo,Malappuram,Kerala,Southern,KL
AR03513,Anand Distributors,Corporate,Salem,Tamil Nadu,Southern,TN
AR03519,Kishangarh Mobiles,Distributo,Ajmer,Rajasthan,Northern,RJ
AR03521,The Gifts Gallery,Corporate,Gurgaon,Haryana,Northern,HR
AR03532,Novus Procura India Private Limited,Corporate,Gurgaon,Haryana,Northern,HR
AR03533,Shubham Sales,Distributo,Panaji,Goa,Western,GA
AR03534,Shree Ojas System & Techinfra Private Limited,Other,Delhi,Delhi,Northern,DL
AR03535,Shree Vinayak Enterprises,Distributo,Patna,Bihar,Eastern,BR
AR03537,Bravo Multimedia,Distributo,Howrah,West Bengal,Eastern,WB
AR03538,A.S.International,Corporate,Delhi,Delhi,Northern,DL
AR03539,Artworks,Corporate,Delhi,Delhi,Northern,DL
AR03541,Nani Resorts And Floriculture Private Limited,Corporate,Gurgaon,Haryana,Northern,HR
AR03542,Mishiko Corporation,Corporate,Delhi,Delhi,Northern,DL
AR03543,Rightwave Infosolutions Private Limited,Corporate,Noida,Uttar Pradesh,Northern,UP
AR03544,KSR Agencies,Distributo,Siddipet,Telangana,Southern,TS
AR03545,Aditya Enterprise,Corporate,Kolkata,West Bengal,Eastern,WB
AR03546,ICE TRAVELS & TOUR PRIVATE LIMITED,Corporate,Delhi,Delhi,Northern,DL
AR03547,NEHA ENTERPRISES,Distributo,Delhi,Delhi,Northern,DL
AR03548,Venkateshwar International School,Corporate,Delhi,Delhi,Northern,DL
AR03549,J D Creation,Corporate,Mumbai,Maharashtra,Western,MH
AR03550,Synthesis Enterprises LLP,Corporate,Mumbai,Maharashtra,Western,MH
AR03551,J.D Creations,Corporate,Delhi,Delhi,Northern,DL
AR03552,Celosia Products Private Limited,Corporate,Noida,Uttar Pradesh,Northern,UP
AR03553,ITSEC CONSULTANTS PRIVATE LIMITED,Corporate,Gautam Buddha Nagar,Uttar Pradesh,Northern,UP
AR03554,M/s. Urvashi Creators,Corporate,Mumbai,Maharashtra,Western,MH
AR03555,Asharsh Creative Media Solution,Corporate,Lucknow,Uttar Pradesh,Northern,UP
AR03556,Amazing Gift,Corporate,Delhi,Delhi,Northern,DL
AR03558,Nxtify Technologies Private Limited,Corporate,Bangalore,Karnataka,Southern,KA
AR03559,Megamax Solutions,Corporate,Ghaziabad,Uttar Pradesh,Northern,UP
AR03560,Actis Technologies Pvt. Ltd.,Corporate,Bangalore,Karnataka,Southern,KA
AR03561,Global Connect Freight Logistics LLP,Corporate,Delhi,Delhi,Northern,DL
AR03562,Freight Consol Logistics Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR03563,Arihant Enterprises,Corporate,Mumbai,Maharashtra,Western,MH
AR03564,Babybless LLP,Corporate,Delhi,Delhi,Northern,DL
AR03565,FNP Care LLP,Corporate,Delhi,Delhi,Northern,DL
AR03566,FNP Greens Pvt. Ltd.,Corporate,Delhi,Delhi,Northern,DL
AR03567,Sipping Thoughts Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR03568,Wedding Design Hub LLP,Corporate,Delhi,Delhi,Northern,DL
AR03569,FNP Weddings & Events India Pvt. Ltd.,Corporate,Delhi,Delhi,Northern,DL
AR03571,Ace Infotech,Corporate,Bangalore,Karnataka,Southern,KA
AR03572,IdeaStormers,Other,Bahadurgarh,Haryana,Northern,HR
AR03573,Nobel Automotive India Private Limited,Corporate,Kanchipuram,Tamil Nadu,Southern,TN
AR03574,Mark Industries,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03575,Swastik Classes Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR03576,RR Comsec Solutions,Other,Delhi,Delhi,Northern,DL
AR03577,Badhwar Marketing,Corporate,Delhi,Delhi,Northern,DL
AR03578,Shoppers Point,Other,Delhi,Delhi,Northern,DL
AR03579,Stanlee (India) Enterprises Private Limited,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR03580,Ideal Jewels (India) Pvt Ltd,Corporate,Mumbai,Maharashtra,Western,MH
AR03581,Twinkle Diamond Jewellery (India) Pvt Ltd,Corporate,Mumbai,Maharashtra,Western,MH
AR03582,Euroshine Jewellery Works Private Limited,Corporate,Mumbai,Maharashtra,Western,MH
AR03583,Manohar Filaments Pvt Ltd,Other,Sonipat,Haryana,Northern,HR
AR03584,Teamlease Edtech Limited,Corporate,Mumbai,Maharashtra,Western,MH
AR03585,Bizessence (India) Private Limited,Corporate,Ernakulam,Kerala,Southern,KL
AR03586,SAMA DISTRIBUTOR,Corporate,Nagpur,Maharashtra,Western,MH
